category,product_name,mrp_inr,discount_pct,available_qty,selling_price_inr,weight_gms,out_of_stock,unit_qty,discount_amount,price_per_100g,stock_status,discount_tier
Cooking Essentials,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,1,2,118.0,240,False,240,2.0,50.0,Low Stock,Low (1-10%)
Cooking Essentials,Satyam Puffed Rice Kurmura (A),43.0,0,6,43.0,200,False,200,0.0,21.5,In Stock,No Discount
Cooking Essentials,MTR 3 Min Poha,25.0,0,6,25.0,60,False,60,0.0,41.66666666666667,In Stock,No Discount
Cooking Essentials,Ching's Manchurian Instant Noodles,15.0,0,5,15.0,60,False,60,0.0,25.0,In Stock,No Discount
Cooking Essentials,Everest Pav Bhaji Masala,70.0,0,2,70.0,100,False,100,0.0,70.0,Low Stock,No Discount
Cooking Essentials,Hershey's Chocolate Flavour Syrup,220.0,6,6,205.0,623,False,680,15.0,35.313001605136435,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Dhania (Coriander Seeds),55.0,16,4,46.0,200,False,200,9.0,27.500000000000004,In Stock,Mid (11-20%)
Cooking Essentials,24 Mantra Red Chilly Whole,70.0,7,1,65.0,100,False,100,5.0,70.0,Low Stock,Low (1-10%)
Cooking Essentials,Dabur Honey - World's No.1,120.0,0,6,120.0,250,False,250,0.0,48.0,In Stock,No Discount
Cooking Essentials,24 Mantra Organic Puffed Rice,40.0,2,6,39.0,200,False,200,1.0,20.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Wheat Daliya,48.0,2,2,47.0,500,False,500,1.0,9.6,Low Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Ragi Flour,65.0,20,4,52.0,500,False,500,13.0,13.0,In Stock,Mid (11-20%)
Cooking Essentials,Popular Essentials Cinnamon Whole (Dalchini),35.0,5,6,33.0,25,False,25,2.0,140.0,In Stock,Low (1-10%)
Cooking Essentials,Sundrop Super Lite Advanced - Sunflower Oil,215.0,0,4,215.0,1000,False,1,0.0,21.5,In Stock,No Discount
Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,102.0,7,4,94.0,2000,False,2,8.0,5.1,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Green Moong Chilka/Chilka (Un-Polished),85.0,7,5,79.0,500,False,500,6.0,17.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials HMT Kolam Steam,75.0,0,3,75.0,1000,False,1,0.0,7.5,In Stock,No Discount
Cooking Essentials,Popular Essentials Black Urad Split,80.0,10,4,72.0,500,False,500,8.0,16.0,In Stock,Low (1-10%)
Cooking Essentials,Keya Oregano,109.0,10,5,98.0,9,False,9,11.0,,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Pink Rajma,100.0,10,6,90.0,500,False,500,10.0,20.0,In Stock,Low (1-10%)
Cooking Essentials,Everest Chicken Masala,74.0,2,6,72.0,100,False,100,2.0,74.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials HMT Kolam Steam,370.0,10,6,333.0,5000,False,5,37.0,7.3999999999999995,In Stock,Low (1-10%)
Cooking Essentials,Everest Shahi Paneer Masala,42.0,4,5,40.0,50,False,50,2.0,84.0,In Stock,Low (1-10%)
Cooking Essentials,Godrej Yummiez Chicken Nuggets,325.0,9,1,293.0,500,False,500,32.0,65.0,Low Stock,Low (1-10%)
Cooking Essentials,Flying Bird Vanilla Essence,35.0,2,6,34.0,20,False,20,1.0,175.0,In Stock,Low (1-10%)
Cooking Essentials,Everest Sabji Masala,30.0,3,6,29.0,50,False,50,1.0,60.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Californian Almond,695.0,32,6,470.0,500,False,500,225.0,139.0,In Stock,High (21%+)
Cooking Essentials,Cornitos Cornitos Taco Shells - 4 Inches,110.0,20,6,88.0,80,False,80,22.0,137.5,In Stock,Mid (11-20%)
Cooking Essentials,Everest Rajma Masala,33.0,3,5,32.0,50,False,50,1.0,66.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials White Til,40.0,5,1,38.0,100,False,100,2.0,40.0,Low Stock,Low (1-10%)
Cooking Essentials,Amul Dark Compound Chocolate Slab,125.0,2,6,122.0,500,False,500,3.0,25.0,In Stock,Low (1-10%)
Cooking Essentials,Mothers Recipe Papad Chana Masala,79.0,10,6,71.0,200,False,200,8.0,39.5,In Stock,Low (1-10%)
Cooking Essentials,Ching's Schezwan Masala Instant Noodles,60.0,0,1,60.0,240,False,240,0.0,25.0,Low Stock,No Discount
Cooking Essentials,Amul Milk Compound Chocolate Slab,110.0,2,6,107.0,500,False,500,3.0,22.0,In Stock,Low (1-10%)
Cooking Essentials,Eastern Chicken Masala,70.0,7,3,65.0,100,False,100,5.0,70.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Methi Seeds,25.0,0,5,25.0,100,False,100,0.0,25.0,In Stock,No Discount
Cooking Essentials,Saffola Yummy Masala Noodles,20.0,0,2,20.0,46,False,46,0.0,43.47826086956522,Low Stock,No Discount
Cooking Essentials,Cadbury Hot Chocolate,175.0,5,6,166.0,200,False,200,9.0,87.5,In Stock,Low (1-10%)
Cooking Essentials,Ching's Chicken Chilli Masala,10.0,0,6,10.0,20,False,20,0.0,50.0,In Stock,No Discount
Cooking Essentials,Dabur Keora water - Authentic flavour for Biryani's and Desserts,62.0,6,6,58.0,250,False,250,4.0,24.8,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Black Cardamom/Elaichi,100.0,10,6,90.0,50,False,50,10.0,200.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Idli Rice,60.0,10,4,54.0,1000,False,1,6.0,6.0,In Stock,Low (1-10%)
Cooking Essentials,Everest Chole Masala,33.0,3,1,32.0,50,False,50,1.0,66.0,Low Stock,Low (1-10%)
Cooking Essentials,Dabur Hommade Tamarind Paste,48.0,6,6,45.0,200,False,200,3.0,24.0,In Stock,Low (1-10%)
Cooking Essentials,"""Maggi Magic Cubes, Vegetarian Masala (Free 2 Cubes Inside)""",35.0,2,6,34.0,48,False,48,1.0,72.91666666666666,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Cooking Soda,30.0,10,6,27.0,200,False,200,3.0,15.0,In Stock,Low (1-10%)
Cooking Essentials,RRO Primio Refined Groundnut Oil Pet Bottle,255.0,6,2,239.0,1000,False,1,16.0,25.5,Low Stock,Low (1-10%)
Cooking Essentials,Everest Pani Puri Masala,31.0,3,6,30.0,50,False,50,1.0,62.0,In Stock,Low (1-10%)
Cooking Essentials,Nissin Cup Noodles Tangy Tomato,50.0,10,2,45.0,70,False,70,5.0,71.42857142857143,Low Stock,Low (1-10%)
Cooking Essentials,Ching's Veg Manchurian Masala,10.0,0,2,10.0,20,False,20,0.0,50.0,Low Stock,No Discount
Cooking Essentials,Ceres Foods Fish Mustard Instant Liquid Masala,220.0,50,6,110.0,200,False,200,110.0,110.00000000000001,In Stock,High (21%+)
Cooking Essentials,Everest Garam Masala,158.0,10,6,142.0,200,False,200,16.0,79.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Jowar Flour,70.0,7,6,65.0,500,False,500,5.0,14.000000000000002,In Stock,Low (1-10%)
Cooking Essentials,Maggi Coconut Milkpowder,100.0,0,6,100.0,100,False,100,0.0,100.0,In Stock,No Discount
Cooking Essentials,On1y Pepper Grinder,159.0,9,1,144.0,50,False,50,15.0,318.0,Low Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Rice Flour,60.0,0,3,60.0,1000,False,1,0.0,6.0,In Stock,No Discount
Cooking Essentials,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,10,1,25.0,65,False,65,3.0,43.07692307692308,Low Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Brown Sona Masoori Rice,95.0,0,6,95.0,1000,False,1,0.0,9.5,In Stock,No Discount
Cooking Essentials,Happilo Premium Afghani Anjeer,365.0,29,2,256.0,200,False,200,109.0,182.5,Low Stock,High (21%+)
Cooking Essentials,Popular Essentials Chiroti Sooji,35.0,2,6,34.0,500,False,500,1.0,7.000000000000001,In Stock,Low (1-10%)
Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,330.0,10,5,294.0,1000,False,1,36.0,33.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Red Rajma,90.0,10,6,81.0,500,False,500,9.0,18.0,In Stock,Low (1-10%)
Cooking Essentials,Cornitos Peanut - Premium Salted,120.0,10,6,108.0,150,False,150,12.0,80.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Black Pepper,100.0,10,5,90.0,100,False,100,10.0,100.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Tur Dal - Split,130.0,7,6,120.0,500,False,500,10.0,26.0,In Stock,Low (1-10%)
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,65.0,6,3,61.0,110,False,100,4.0,59.09090909090909,In Stock,Low (1-10%)
Cooking Essentials,Ching's Secret Paneer Chilli Masala,10.0,0,2,10.0,20,False,20,0.0,50.0,Low Stock,No Discount
Cooking Essentials,Dabur Honey,220.0,7,3,204.0,500,False,500,16.0,44.0,In Stock,Low (1-10%)
Cooking Essentials,Everest Tea Masala,55.0,9,2,50.0,50,False,50,5.0,110.00000000000001,Low Stock,Low (1-10%)
Cooking Essentials,Ching's Paneer Chilli Masala,44.0,0,4,44.0,60,False,60,0.0,73.33333333333333,In Stock,No Discount
Cooking Essentials,Sunfeast YiPPee! Magic Masala Noodles,70.0,10,3,63.0,405,False,405,7.0,17.28395061728395,In Stock,Low (1-10%)
Cooking Essentials,Everest Meat Masala Powder,74.0,9,3,67.0,100,False,100,7.0,74.0,In Stock,Low (1-10%)
Cooking Essentials,Pillsbury Atta With Multigrains Wheat Grains,295.0,16,6,245.0,5000,False,5,50.0,5.8999999999999995,In Stock,Mid (11-20%)
Cooking Essentials,Mother's Recipe Tamarind Paste,50.0,2,6,49.0,200,False,200,1.0,25.0,In Stock,Low (1-10%)
Cooking Essentials,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,49.0,8,6,45.0,200,False,200,4.0,24.5,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Cloves (Lavang),75.0,17,6,62.0,50,False,50,13.0,150.0,In Stock,Mid (11-20%)
Cooking Essentials,Sunfeast Yippee! Power Up Atta Noodles,96.0,15,6,81.0,280,False,280,15.0,34.285714285714285,In Stock,Mid (11-20%)
Cooking Essentials,Suhana Paneer Tikka Masala Mix,40.0,5,6,38.0,50,False,50,2.0,80.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Turmeric Powder,35.0,2,6,34.0,100,False,100,1.0,35.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Super Grain Quinoa,190.0,0,4,190.0,500,False,500,0.0,38.0,In Stock,No Discount
Cooking Essentials,Everest Powder - Egg Curry Masala,40.0,2,6,39.0,50,False,50,1.0,80.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Pe Shah Jeera,60.0,15,6,51.0,50,False,50,9.0,120.0,In Stock,Mid (11-20%)
Cooking Essentials,24 Mantra Organic Sattu Atta,95.0,0,6,95.0,500,False,500,0.0,19.0,In Stock,No Discount
Cooking Essentials,Smith & Jones Pasta Masala,46.0,0,6,46.0,54,False,54,0.0,85.18518518518519,In Stock,No Discount
Cooking Essentials,Weikfield Vanilla Custard Powder,142.0,9,3,128.0,500,False,500,14.0,28.4,In Stock,Low (1-10%)
Cooking Essentials,Sugarfree Natura Low Calorie Sweetner,300.0,10,3,270.0,42,False,42,30.0,714.2857142857143,In Stock,Low (1-10%)
Cooking Essentials,Pillsbury Vanilla Custard Powder,37.0,2,6,36.0,100,False,100,1.0,37.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Rajma,145.0,0,6,145.0,500,False,500,0.0,28.999999999999996,In Stock,No Discount
Cooking Essentials,Popular Essentials Broken Wheat/Daliya,35.0,2,6,34.0,500,False,500,1.0,7.000000000000001,In Stock,Low (1-10%)
Cooking Essentials,Zorabian Chicken Smoked Ham,205.0,5,1,194.0,250,False,250,11.0,82.0,Low Stock,Low (1-10%)
Cooking Essentials,Smith & Jones Peri Peri Masala,99.0,0,6,99.0,75,False,75,0.0,132.0,In Stock,No Discount
Cooking Essentials,Saffola Veggie Twist Masala Oats,195.0,12,2,171.0,500,False,500,24.0,39.0,Low Stock,Mid (11-20%)
Cooking Essentials,Popular Essentials Urad Dal Split (Un-Polished),85.0,9,5,77.0,500,False,500,8.0,17.0,In Stock,Low (1-10%)
Cooking Essentials,Weikfield Baking Powder,22.0,0,6,22.0,50,False,50,0.0,44.0,In Stock,No Discount
Cooking Essentials,Popular Essentials Bajra Whole,65.0,13,6,56.0,1000,False,1,9.0,6.5,In Stock,Mid (11-20%)
Cooking Essentials,Weikfield Veg Jelly Crystals - Strawberry,45.0,2,6,44.0,90,False,90,1.0,50.0,In Stock,Low (1-10%)
Cooking Essentials,Weikfield Veg Jelly Crystals - Raspberry,45.0,2,6,44.0,90,False,90,1.0,50.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Masoor Dal Split (Un-Polished),70.0,10,4,63.0,500,False,500,7.0,14.000000000000002,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Ajwain Whole,50.0,12,2,44.0,100,False,100,6.0,50.0,Low Stock,Mid (11-20%)
Cooking Essentials,Popular Essentials Pista Salted (With Shell),470.0,21,5,371.0,250,False,250,99.0,188.0,In Stock,High (21%+)
Cooking Essentials,The Bake Shop Bread Crumbs,50.0,6,3,47.0,400,False,400,3.0,12.5,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Horse Gram,40.0,10,4,36.0,500,False,500,4.0,8.0,In Stock,Low (1-10%)
Cooking Essentials,Hershey's Chocolate Syrup,95.0,0,4,95.0,200,False,200,0.0,47.5,In Stock,No Discount
Cooking Essentials,Godrej Yummiez Chilli Chicken Sausages,160.0,10,3,144.0,250,False,250,16.0,64.0,In Stock,Low (1-10%)
Cooking Essentials,Everest Kasuri Methi,25.0,0,6,25.0,25,False,25,0.0,100.0,In Stock,No Discount
Cooking Essentials,Satyam Makhana,208.0,0,6,208.0,100,False,100,0.0,208.0,In Stock,No Discount
Cooking Essentials,Everest Tandoori Chicken Masala,39.0,2,5,38.0,50,False,50,1.0,78.0,In Stock,Low (1-10%)
Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,49.0,2,3,48.0,200,False,200,1.0,24.5,In Stock,Low (1-10%)
Cooking Essentials,Weikfield Cocoa Powder,70.0,7,6,65.0,50,False,50,5.0,140.0,In Stock,Low (1-10%)
Cooking Essentials,Pantai Coconut Cream,150.0,4,4,143.0,400,False,400,7.0,37.5,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Coriander Seeds,15.0,0,5,15.0,50,False,50,0.0,30.0,In Stock,No Discount
Cooking Essentials,Ching's Singapore Curry Instant Noodles,60.0,0,4,60.0,240,False,240,0.0,25.0,In Stock,No Discount
Cooking Essentials,Eastern Fish Masala,48.0,2,5,47.0,100,False,100,1.0,48.0,In Stock,Low (1-10%)
Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,275.0,0,6,275.0,5000,False,5,0.0,5.5,In Stock,No Discount
Cooking Essentials,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",215.0,9,4,194.0,1000,False,1,21.0,21.5,In Stock,Low (1-10%)
Cooking Essentials,Everest Dry Ginger Powder,75.0,9,4,68.0,100,False,100,7.0,75.0,In Stock,Low (1-10%)
Cooking Essentials,Pillsbury Cooker Cake Mix - Choco,100.0,11,6,89.0,159,False,159,11.0,62.893081761006286,In Stock,Mid (11-20%)
Cooking Essentials,Hersheys Chocolate Almond Syrup,200.0,0,2,200.0,450,False,450,0.0,44.44444444444444,Low Stock,No Discount
Cooking Essentials,Satyam Nighties Spices  Chilli Pandi,56.0,7,5,52.0,100,False,100,4.0,56.00000000000001,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Popular Essential Pista Salted (With Shell),190.0,10,6,171.0,100,False,100,19.0,190.0,In Stock,Low (1-10%)
Cooking Essentials,Godrej Yummiez Chicken Punjabi Tikka,295.0,9,6,266.0,360,False,360,29.0,81.94444444444444,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,350.0,10,5,312.0,5000,False,5,38.0,7.000000000000001,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Mustard Oil (Cold Pressed),350.0,10,6,312.0,1000,False,1,38.0,35.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Black Pepper,170.0,7,6,157.0,100,False,100,13.0,170.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Green Moong Whole,90.0,16,3,75.0,500,False,500,15.0,18.0,In Stock,Mid (11-20%)
Cooking Essentials,24 Mantra Organic Masoor Dal - Split,95.0,7,6,88.0,500,False,500,7.0,19.0,In Stock,Low (1-10%)
Cooking Essentials,Praakritik Organic Natural Rock Salt,60.0,6,3,56.0,500,False,500,4.0,12.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,390.0,11,5,347.0,1000,False,1,43.0,39.0,In Stock,Mid (11-20%)
Cooking Essentials,"Ching's Secret Instant Noodles, Hot Garlic",60.0,0,4,60.0,240,False,240,0.0,25.0,In Stock,No Discount
Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,195.0,12,6,171.0,500,False,500,24.0,39.0,In Stock,Mid (11-20%)
Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,430.0,10,6,387.0,1000,False,1,43.0,43.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Star Anise,70.0,10,5,63.0,25,False,25,7.0,280.0,In Stock,Low (1-10%)
Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,10.0,0,5,10.0,20,False,20,0.0,50.0,In Stock,No Discount
Cooking Essentials,Cadbury Cocoa Powder,223.0,5,6,211.0,150,False,150,12.0,148.66666666666666,In Stock,Low (1-10%)
Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,1450.0,10,6,1305.0,540,False,540,145.0,268.51851851851853,In Stock,Low (1-10%)
Cooking Essentials,Praakritik Organic Poha,120.0,6,5,112.0,500,False,500,8.0,24.0,In Stock,Low (1-10%)
Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,160.0,6,4,150.0,200,False,200,10.0,80.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Dry Dates (Kharak),140.0,15,6,118.0,250,False,250,22.0,56.00000000000001,In Stock,Mid (11-20%)
Cooking Essentials,Popular Essentials Kashmiri Red Rajma,95.0,6,4,89.0,500,False,500,6.0,19.0,In Stock,Low (1-10%)
Cooking Essentials,Dabur Hommade - Garlic Paste,50.0,6,6,47.0,200,False,200,3.0,25.0,In Stock,Low (1-10%)
Cooking Essentials,Dabur 100% Pure Honey,330.0,10,1,297.0,400,False,400,33.0,82.5,Low Stock,Low (1-10%)
Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),44.0,0,5,44.0,60,False,60,0.0,73.33333333333333,In Stock,No Discount
Cooking Essentials,"""Maggi Magic Cubes, Vegetarian Masala""",35.0,2,1,34.0,40,False,40,1.0,87.5,Low Stock,Low (1-10%)
Cooking Essentials,Everest Tandoori Chicken Masala,74.0,9,3,67.0,100,False,100,7.0,74.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Red Poha,45.0,4,6,43.0,500,False,500,2.0,9.0,In Stock,Low (1-10%)
Cooking Essentials,Everest Kitchen King Masala,142.0,9,6,128.0,200,False,200,14.0,71.0,In Stock,Low (1-10%)
Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,165.0,10,5,147.0,285,False,285,18.0,57.89473684210527,In Stock,Low (1-10%)
Cooking Essentials,Eastern Super Garam Masala,74.0,6,2,69.0,200,False,200,5.0,37.0,Low Stock,Low (1-10%)
Cooking Essentials,Maggi Magic Cubes Extra Chicken,40.0,2,6,39.0,48,False,48,1.0,83.33333333333334,In Stock,Low (1-10%)
Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,102.0,6,6,95.0,100,False,100,7.0,102.0,In Stock,Low (1-10%)
Cooking Essentials,Eastern Cumin Powder,49.0,2,6,48.0,100,False,100,1.0,49.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),90.0,10,6,81.0,500,False,500,9.0,18.0,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Organic Chana Dal,95.0,6,5,89.0,500,False,500,6.0,19.0,In Stock,Low (1-10%)
Cooking Essentials,Delight Nuts Cashew Roasted & Salted,425.0,20,6,340.0,200,False,200,85.0,212.5,In Stock,Mid (11-20%)
Cooking Essentials,Popular Essentials Mace/Javitri,90.0,10,3,81.0,20,False,20,9.0,450.0,In Stock,Low (1-10%)
Cooking Essentials,Dlicia Whip Topping Bottle,235.0,27,5,171.0,1000,False,1,64.0,23.5,In Stock,High (21%+)
Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,76.0,10,4,68.0,300,False,300,8.0,25.333333333333336,In Stock,Low (1-10%)
Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,410.0,10,6,369.0,1000,False,1,41.0,41.0,In Stock,Low (1-10%)
Cooking Essentials,Satyam Pulses Masur Dal,87.0,6,6,81.0,500,False,500,6.0,17.4,In Stock,Low (1-10%)
Cooking Essentials,Delight Nuts Pista Roasted & Salted,425.0,20,6,340.0,200,False,200,85.0,212.5,In Stock,Mid (11-20%)
Cooking Essentials,"Top Ramen Noodles, Atta",80.0,0,1,80.0,280,False,280,0.0,28.57142857142857,Low Stock,No Discount
Cooking Essentials,Hershey's Cocoa Powder,95.0,0,5,95.0,70,False,70,0.0,135.71428571428572,In Stock,No Discount
Cooking Essentials,Praakritik Organic Singhara Atta,240.0,6,4,225.0,500,False,500,15.0,48.0,In Stock,Low (1-10%)
Cooking Essentials,Gits Veg Biryani Ready to Eat,110.0,10,6,99.0,265,False,265,11.0,41.509433962264154,In Stock,Low (1-10%)
Cooking Essentials,Delight Nuts Cranberries Sliced,299.0,20,6,239.0,200,False,200,60.0,149.5,In Stock,Mid (11-20%)
Cooking Essentials,Borges Durum Wheat Pasta Superior Quality,250.0,40,6,149.0,500,False,500,101.0,50.0,In Stock,High (21%+)
Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,220.0,50,5,110.0,200,False,200,110.0,110.00000000000001,In Stock,High (21%+)
Cooking Essentials,Popular Essentials Sattu Atta,90.0,12,3,79.0,500,False,500,11.0,18.0,In Stock,Mid (11-20%)
Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,25.0,0,5,25.0,100,False,100,0.0,25.0,In Stock,No Discount
Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,150.0,10,5,134.0,100,False,100,16.0,150.0,In Stock,Low (1-10%)
Cooking Essentials,Praakritik Organic Garlic Powder,110.0,1,5,108.0,100,False,100,2.0,110.00000000000001,In Stock,Low (1-10%)
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,125.0,5,6,118.0,100,False,100,7.0,125.0,In Stock,Low (1-10%)
Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,75.0,30,6,52.0,200,False,200,23.0,37.5,In Stock,High (21%+)
Cooking Essentials,Kitchens Of India Mutter Paneer,130.0,4,6,124.0,285,False,285,6.0,45.614035087719294,In Stock,Low (1-10%)
Cooking Essentials,Ching's Secret Veg Manchurian Masala,44.0,0,6,44.0,60,False,60,0.0,73.33333333333333,In Stock,No Discount
Cooking Essentials,Popular Essentials Jowa Flour,50.0,2,5,49.0,500,False,500,1.0,10.0,In Stock,Low (1-10%)
Cooking Essentials,Everest Shahi Biryani Masala,245.0,0,6,245.0,200,False,200,0.0,122.50000000000001,In Stock,No Discount
Cooking Essentials,Popular Essentials Black Til,50.0,6,4,47.0,100,False,100,3.0,50.0,In Stock,Low (1-10%)
Cooking Essentials,Popular Essentials Pancharatna Dal,80.0,10,6,72.0,500,False,500,8.0,16.0,In Stock,Low (1-10%)
